,max length of binary vectors
25864,51720.34490909419
25865,51722.34485331738
25866,51724.34485331738
25867,51726.34479754489
25868,51728.34479754489
25869,51730.3447417767
25870,51732.3447417767
25871,51734.34468601283
25872,51736.34468601283
25873,51738.34463025327
25874,51740.34463025327
25875,51742.34457449801
25876,51744.34457449801
25877,51746.344518747064
25878,51748.344518747064
25879,51750.34446300044
25880,51752.34446300044
25881,51754.344407258104
25882,51756.344407258104
25883,51758.34435152009
25884,51760.34435152009
25885,51762.34429578637
25886,51764.34429578637
25887,51766.34424005696
25888,51768.34424005696
25889,51770.344184331865
25890,51772.344184331865
25891,51774.34412861106
25892,51776.34412861106
25893,51778.34407289457
25894,51780.34407289457
25895,51782.34401718238
25896,51784.34401718238
25897,51786.34396147449
25898,51788.34396147449
25899,51790.343905770904
25900,51792.343905770904
25901,51794.343850071615
25902,51796.343850071615
25903,51798.34379437663
25904,51800.34379437663
25905,51802.34373868595
25906,51804.34373868595
25907,51806.34368299956
25908,51808.34368299956
25909,51810.343627317474
25910,51812.343627317474
25911,51814.34357163969
25912,51816.34357163969
25913,51818.3435159662
25914,51820.3435159662
25915,51822.343460297
25916,51824.343460297
25917,51826.3434046321
25918,51828.3434046321
25919,51830.343348971495
25920,51832.343348971495
25921,51834.343293315185
25922,51836.343293315185
25923,51838.34323766317
25924,51840.34323766317
25925,51842.34318201545
25926,51844.34318201545
25927,51846.34312637201
25928,51848.34312637201
25929,51850.34307073288
25930,51852.34307073288
25931,51854.34301509803
25932,51856.34301509803
25933,51858.342959467474
25934,51860.342959467474
25935,51862.34290384121
25936,51864.34290384121
25937,51866.342848219225
25938,51868.342848219225
25939,51870.34279260154
25940,51872.34279260154
25941,51874.34273698814
25942,51876.34273698814
25943,51878.34268137903
25944,51880.34268137903
25945,51882.342625774196
25946,51884.342625774196
25947,51886.342570173656
25948,51888.342570173656
25949,51890.3425145774
25950,51892.3425145774
25951,51894.342458985426
25952,51896.342458985426
25953,51898.34240339774
25954,51900.34240339774
25955,51902.34234781434
25956,51904.34234781434
25957,51906.34229223522
25958,51908.34229223522
25959,51910.34223666038
25960,51912.34223666038
25961,51914.34218108982
25962,51916.34218108982
25963,51918.342125523544
25964,51920.342125523544
25965,51922.342069961545
25966,51924.342069961545
25967,51926.342014403825
25968,51928.342014403825
25969,51930.34195885039
25970,51932.34195885039
25971,51934.34190330123
25972,51936.34190330123
25973,51938.34184775634
25974,51940.34184775634
25975,51942.34179221574
25976,51944.34179221574
25977,51946.3417366794
25978,51948.3417366794
25979,51950.34168114735
25980,51952.34168114735
25981,51954.34162561956
25982,51956.34162561956
25983,51958.34157009606
25984,51960.34157009606
25985,51962.34151457682
25986,51964.34151457682
25987,51966.34145906186
25988,51968.34145906186
25989,51970.34140355118
25990,51972.34140355118
25991,51974.34134804476
25992,51976.34134804476
25993,51978.34129254262
25994,51980.34129254262
25995,51982.34123704474
25996,51984.34123704474
25997,51986.341181551135
25998,51988.341181551135
25999,51990.341126061794
26000,51992.341126061794
26001,51994.341070576724
26002,51996.341070576724
26003,51998.341015095924
26004,52000.341015095924
26005,52002.34095961939
26006,52004.34095961939
26007,52006.34090414712
26008,52008.34090414712
26009,52010.340848679116
26010,52012.340848679116
26011,52014.34079321538
26012,52016.34079321538
26013,52018.340737755905
26014,52020.340737755905
26015,52022.340682300695
26016,52024.340682300695
26017,52026.34062684974
26018,52028.34062684974
26019,52030.34057140305
26020,52032.34057140305
26021,52034.340515960634
26022,52036.340515960634
26023,52038.340460522464
26024,52040.340460522464
26025,52042.340405088566
26026,52044.340405088566
26027,52046.34034965892
26028,52048.34034965892
26029,52050.34029423354
26030,52052.34029423354
26031,52054.34023881241
26032,52056.34023881241
26033,52058.34018339554
26034,52060.34018339554
26035,52062.340127982934
26036,52064.340127982934
26037,52066.340072574574
26038,52068.340072574574
26039,52070.34001717048
26040,52072.34001717048
26041,52074.33996177063
26042,52076.33996177063
26043,52078.33990637504
26044,52080.33990637504
26045,52082.33985098371
26046,52084.33985098371
26047,52086.33979559662
26048,52088.33979559662
26049,52090.33974021379
26050,52092.33974021379
26051,52094.33968483521
26052,52096.33968483521
26053,52098.33962946089
26054,52100.33962946089
26055,52102.339574090816
26056,52104.339574090816
26057,52106.339518724984
26058,52108.339518724984
26059,52110.33946336341
26060,52112.33946336341
26061,52114.33940800608
26062,52116.33940800608
26063,52118.339352653
26064,52120.339352653
26065,52122.33929730416
26066,52124.33929730416
26067,52126.33924195958
26068,52128.33924195958
26069,52130.33918661923
26070,52132.33918661923
26071,52134.33913128314
26072,52136.33913128314
26073,52138.339075951284
26074,52140.339075951284
26075,52142.33902062368
26076,52144.33902062368
26077,52146.33896530031
26078,52148.33896530031
26079,52150.33890998119
26080,52152.33890998119
26081,52154.338854666305
26082,52156.338854666305
26083,52158.33879935567
26084,52160.33879935567
26085,52162.33874404927
26086,52164.33874404927
26087,52166.33868874711
26088,52168.33868874711
26089,52170.338633449195
26090,52172.338633449195
26091,52174.33857815552
26092,52176.33857815552
26093,52178.33852286608
26094,52180.33852286608
26095,52182.33846758087
26096,52184.33846758087
26097,52186.338412299905
26098,52188.338412299905
26099,52190.338357023174
26100,52192.338357023174
26101,52194.33830175068
26102,52196.33830175068
26103,52198.33824648242
26104,52200.33824648242
26105,52202.33819121839
26106,52204.33819121839
26107,52206.3381359586
26108,52208.3381359586
26109,52210.33808070303
26110,52212.33808070303
26111,52214.33802545171
26112,52216.33802545171
26113,52218.337970204615
26114,52220.337970204615
26115,52222.337914961754
26116,52224.337914961754
26117,52226.33785972312
26118,52228.33785972312
26119,52230.33780448871
26120,52232.33780448871
26121,52234.337749258535
26122,52236.337749258535
26123,52238.33769403258
26124,52240.33769403258
26125,52242.337638810866
26126,52244.337638810866
26127,52246.33758359337
26128,52248.33758359337
26129,52250.33752838011
26130,52252.33752838011
26131,52254.337473171065
26132,52256.337473171065
26133,52258.33741796625
26134,52260.33741796625
26135,52262.33736276566
26136,52264.33736276566
26137,52266.337307569294
26138,52268.337307569294
26139,52270.337252377154
26140,52272.337252377154
26141,52274.337197189234
26142,52276.337197189234
26143,52278.337142005534
26144,52280.337142005534
26145,52282.33708682605
26146,52284.33708682605
26147,52286.33703165079
26148,52288.33703165079
26149,52290.33697647975
26150,52292.33697647975
26151,52294.33692131294
26152,52296.33692131294
26153,52298.33686615034
26154,52300.33686615034
26155,52302.336810991954
26156,52304.336810991954
26157,52306.336755837794
26158,52308.336755837794
26159,52310.33670068785
26160,52312.33670068785
26161,52314.33664554212
26162,52316.33664554212
26163,52318.336590400606
26164,52320.336590400606
26165,52322.3365352633
26166,52324.3365352633
26167,52326.336480130216
26168,52328.336480130216
26169,52330.33642500134
26170,52332.33642500134
26171,52334.33636987668
26172,52336.33636987668
26173,52338.336314756234
26174,52340.336314756234
26175,52342.33625964
26176,52344.33625964
26177,52346.33620452797
26178,52348.33620452797
26179,52350.33614942015
26180,52352.33614942015
26181,52354.336094316546
26182,52356.336094316546
26183,52358.33603921716
26184,52360.33603921716
26185,52362.335984121964
26186,52364.335984121964
26187,52366.33592903099
26188,52368.33592903099
26189,52370.33587394422
26190,52372.33587394422
26191,52374.33581886165
26192,52376.33581886165
26193,52378.33576378329
26194,52380.33576378329
26195,52382.33570870913
26196,52384.33570870913
26197,52386.33565363918
26198,52388.33565363918
26199,52390.33559857344
26200,52392.33559857344
26201,52394.33554351189
26202,52396.33554351189
26203,52398.33548845455
26204,52400.33548845455
26205,52402.335433401415
26206,52404.335433401415
26207,52406.33537835247
26208,52408.33537835247
26209,52410.335323307736
26210,52412.335323307736
26211,52414.3352682672
26212,52416.3352682672
26213,52418.33521323086
26214,52420.33521323086
26215,52422.33515819872
26216,52424.33515819872
26217,52426.33510317078
26218,52428.33510317078
26219,52430.33504814704
26220,52432.33504814704
26221,52434.334993127486
26222,52436.334993127486
26223,52438.33493811214
26224,52440.33493811214
26225,52442.33488310098
26226,52444.33488310098
26227,52446.334828094026
26228,52448.334828094026
26229,52450.33477309126
26230,52452.33477309126
26231,52454.33471809269
26232,52456.33471809269
26233,52458.33466309831
26234,52460.33466309831
26235,52462.334608108125
26236,52464.334608108125
26237,52466.33455312213
26238,52468.33455312213
26239,52470.33449814032
26240,52472.33449814032
26241,52474.334443162705
26242,52476.334443162705
26243,52478.33438818929
26244,52480.33438818929
26245,52482.334333220046
26246,52484.334333220046
26247,52486.334278255
26248,52488.334278255
26249,52490.33422329415
26250,52492.33422329415
26251,52494.334168337475
26252,52496.334168337475
26253,52498.33411338499
26254,52500.33411338499
26255,52502.334058436696
26256,52504.334058436696
26257,52506.33400349258
26258,52508.33400349258
26259,52510.33394855265
26260,52512.33394855265
26261,52514.33389361691
26262,52516.33389361691
26263,52518.33383868535
26264,52520.33383868535
26265,52522.333783757975
26266,52524.333783757975
26267,52526.333728834776
26268,52528.333728834776
26269,52530.33367391576
26270,52532.33367391576
26271,52534.33361900093
26272,52536.33361900093
26273,52538.33356409027
26274,52540.33356409027
26275,52542.3335091838
26276,52544.3335091838
26277,52546.33345428151
26278,52548.33345428151
26279,52550.333399383395
26280,52552.333399383395
26281,52554.33334448945
26282,52556.33334448945
26283,52558.33328959969
26284,52560.33328959969
26285,52562.33323471411
26286,52564.33323471411
26287,52566.3331798327
26288,52568.3331798327
26289,52570.33312495546
26290,52572.33312495546
26291,52574.3330700824
26292,52576.3330700824
26293,52578.33301521352
26294,52580.33301521352
26295,52582.33296034881
26296,52584.33296034881
26297,52586.33290548826
26298,52588.33290548826
26299,52590.332850631894
26300,52592.332850631894
26301,52594.3327957797
26302,52596.3327957797
26303,52598.33274093168
26304,52600.33274093168
26305,52602.33268608782
26306,52604.33268608782
26307,52606.33263124814
26308,52608.33263124814
26309,52610.33257641262
26310,52612.33257641262
26311,52614.332521581266
26312,52616.332521581266
26313,52618.33246675409
26314,52620.33246675409
26315,52622.33241193107
26316,52624.33241193107
26317,52626.332357112224
26318,52628.332357112224
26319,52630.33230229754
26320,52632.33230229754
26321,52634.33224748702
26322,52636.33224748702
26323,52638.33219268067
26324,52640.33219268067
26325,52642.33213787848
26326,52644.33213787848
26327,52646.33208308046
26328,52648.33208308046
26329,52650.33202828659
26330,52652.33202828659
26331,52654.33197349689
26332,52656.33197349689
26333,52658.33191871135
26334,52660.33191871135
26335,52662.33186392997
26336,52664.33186392997
26337,52666.33180915275
26338,52668.33180915275
26339,52670.33175437969
26340,52672.33175437969
26341,52674.33169961079
26342,52676.33169961079
26343,52678.33164484604
26344,52680.33164484604
26345,52682.33159008545
26346,52684.33159008545
26347,52686.33153532902
26348,52688.33153532902
26349,52690.331480576744
26350,52692.331480576744
26351,52694.33142582863
26352,52696.33142582863
26353,52698.33137108467
26354,52700.33137108467
26355,52702.33131634486
26356,52704.33131634486
26357,52706.3312616092
26358,52708.3312616092
26359,52710.3312068777
26360,52712.3312068777
26361,52714.33115215035
26362,52716.33115215035
26363,52718.33109742715
26364,52720.33109742715
26365,52722.3310427081
26366,52724.3310427081
26367,52726.330987993206
26368,52728.330987993206
26369,52730.33093328246
26370,52732.33093328246
26371,52734.33087857586
26372,52736.33087857586
26373,52738.33082387342
26374,52740.33082387342
26375,52742.33076917511
26376,52744.33076917511
26377,52746.33071448096
26378,52748.33071448096
26379,52750.330659790954
26380,52752.330659790954
26381,52754.33060510509
26382,52756.33060510509
26383,52758.33055042337
26384,52760.33055042337
26385,52762.3304957458
26386,52764.3304957458
26387,52766.33044107238
26388,52768.33044107238
26389,52770.3303864031
26390,52772.3303864031
26391,52774.330331737954
26392,52776.330331737954
26393,52778.33027707696
26394,52780.33027707696
26395,52782.3302224201
26396,52784.3302224201
26397,52786.33016776739
26398,52788.33016776739
26399,52790.33011311881
26400,52792.33011311881
26401,52794.33005847438
26402,52796.33005847438
26403,52798.33000383408
26404,52800.33000383408
26405,52802.32994919793
26406,52804.32994919793
26407,52806.329894565904
26408,52808.329894565904
26409,52810.32983993803
26410,52812.32983993803
26411,52814.32978531428
26412,52816.32978531428
26413,52818.32973069467
26414,52820.32973069467
26415,52822.3296760792
26416,52824.3296760792
26417,52826.329621467856
26418,52828.329621467856
26419,52830.32956686066
26420,52832.32956686066
26421,52834.32951225758
26422,52836.32951225758
26423,52838.32945765865
26424,52840.32945765865
26425,52842.329403063835
26426,52844.329403063835
26427,52846.32934847317
26428,52848.32934847317
26429,52850.32929388662
26430,52852.32929388662
26431,52854.32923930421
26432,52856.32923930421
26433,52858.329184725924
26434,52860.329184725924
26435,52862.329130151775
26436,52864.329130151775
26437,52866.32907558174
26438,52868.32907558174
26439,52870.329021015845
26440,52872.329021015845
26441,52874.32896645408
26442,52876.32896645408
26443,52878.32891189643
26444,52880.32891189643
26445,52882.328857342916
26446,52884.328857342916
26447,52886.32880279353
26448,52888.32880279353
26449,52890.328748248256
26450,52892.328748248256
26451,52894.32869370712
26452,52896.32869370712
26453,52898.3286391701
26454,52900.3286391701
26455,52902.3285846372
26456,52904.3285846372
26457,52906.328530108425
26458,52908.328530108425
26459,52910.328475583774
26460,52912.328475583774
26461,52914.32842106324
26462,52916.32842106324
26463,52918.32836654683
26464,52920.32836654683
26465,52922.328312034544
26466,52924.328312034544
26467,52926.32825752637
26468,52928.32825752637
26469,52930.32820302232
26470,52932.32820302232
26471,52934.328148522385
26472,52936.328148522385
26473,52938.32809402656
26474,52940.32809402656
26475,52942.32803953486
26476,52944.32803953486
26477,52946.327985047275
26478,52948.327985047275
26479,52950.327930563806
26480,52952.327930563806
26481,52954.327876084455
26482,52956.327876084455
26483,52958.327821609215
26484,52960.327821609215
26485,52962.32776713808
26486,52964.32776713808
26487,52966.32771267107
26488,52968.32771267107
26489,52970.32765820817
26490,52972.32765820817
26491,52974.32760374938
26492,52976.32760374938
26493,52978.3275492947
26494,52980.3275492947
26495,52982.327494844125
26496,52984.327494844125
26497,52986.32744039767
26498,52988.32744039767
26499,52990.327385955316
26500,52992.327385955316
26501,52994.32733151708
26502,52996.32733151708
26503,52998.32727708295
26504,53000.32727708295
26505,53002.32722265292
26506,53004.32722265292
26507,53006.327168227
26508,53008.327168227
26509,53010.32711380519
26510,53012.32711380519
26511,53014.327059387484
26512,53016.327059387484
26513,53018.32700497388
26514,53020.32700497388
26515,53022.326950564384
26516,53024.326950564384
26517,53026.32689615899
26518,53028.32689615899
26519,53030.3268417577
26520,53032.3268417577
26521,53034.32678736051
26522,53036.32678736051
26523,53038.32673296743
26524,53040.32673296743
26525,53042.326678578436
26526,53044.326678578436
26527,53046.32662419355
26528,53048.32662419355
26529,53050.326569812765
26530,53052.326569812765
26531,53054.326515436085
26532,53056.326515436085
26533,53058.326461063494
26534,53060.326461063494
26535,53062.32640669501
26536,53064.32640669501
26537,53066.32635233061
26538,53068.32635233061
26539,53070.326297970314
26540,53072.326297970314
26541,53074.32624361412
26542,53076.32624361412
26543,53078.32618926202
26544,53080.32618926202
26545,53082.32613491401
26546,53084.32613491401
26547,53086.3260805701
26548,53088.3260805701
26549,53090.32602623028
26550,53092.32602623028
26551,53094.32597189455
26552,53096.32597189455
26553,53098.325917562914
26554,53100.325917562914
26555,53102.32586323537
26556,53104.32586323537
26557,53106.32580891192
26558,53108.32580891192
26559,53110.32575459256
26560,53112.32575459256
26561,53114.32570027729
26562,53116.32570027729
26563,53118.32564596611
26564,53120.32564596611
26565,53122.32559165902
26566,53124.32559165902
26567,53126.32553735602
26568,53128.32553735602
26569,53130.3254830571
26570,53132.3254830571
26571,53134.32542876227
26572,53136.32542876227
26573,53138.32537447153
26574,53140.32537447153
26575,53142.32532018487
26576,53144.32532018487
26577,53146.3252659023
26578,53148.3252659023
26579,53150.325211623815
26580,53152.325211623815
26581,53154.32515734941
26582,53156.32515734941
26583,53158.32510307909
26584,53160.32510307909
26585,53162.325048812854
26586,53164.325048812854
26587,53166.3249945507
26588,53168.3249945507
26589,53170.32494029263
26590,53172.32494029263
26591,53174.32488603864
26592,53176.32488603864
26593,53178.32483178872
26594,53180.32483178872
26595,53182.32477754289
26596,53184.32477754289
26597,53186.324723301135
26598,53188.324723301135
26599,53190.32466906346
26600,53192.32466906346
26601,53194.324614829864
26602,53196.324614829864
26603,53198.32456060035
26604,53200.32456060035
26605,53202.324506374905
26606,53204.324506374905
26607,53206.32445215354
26608,53208.32445215354
26609,53210.324397936245
26610,53212.324397936245
26611,53214.32434372303
26612,53216.32434372303
26613,53218.32428951388
26614,53220.32428951388
26615,53222.32423530881
26616,53224.32423530881
26617,53226.32418110781
26618,53228.32418110781
26619,53230.324126910884
26620,53232.324126910884
26621,53234.32407271804
26622,53236.32407271804
26623,53238.32401852925
26624,53240.32401852925
26625,53242.32396434454
26626,53244.32396434454
26627,53246.3239101639
26628,53248.3239101639
26629,53250.32385598733
26630,53252.32385598733
26631,53254.323801814826
26632,53256.323801814826
26633,53258.323747646384
26634,53260.323747646384
26635,53262.323693482016
26636,53264.323693482016
26637,53266.323639321716
26638,53268.323639321716
26639,53270.323585165475
26640,53272.323585165475
26641,53274.32353101331
26642,53276.32353101331
26643,53278.323476865204
26644,53280.323476865204
26645,53282.323422721165
26646,53284.323422721165
26647,53286.32336858119
26648,53288.32336858119
26649,53290.32331444527
26650,53292.32331444527
26651,53294.323260313424
26652,53296.323260313424
26653,53298.32320618563
26654,53300.32320618563
26655,53302.3231520619
26656,53304.3231520619
26657,53306.32309794224
26658,53308.32309794224
26659,53310.32304382663
26660,53312.32304382663
26661,53314.322989715074
26662,53316.322989715074
26663,53318.32293560759
26664,53320.32293560759
26665,53322.32288150416
26666,53324.32288150416
26667,53326.32282740479
26668,53328.32282740479
26669,53330.32277330947
26670,53332.32277330947
26671,53334.32271921821
26672,53336.32271921821
26673,53338.322665131
26674,53340.322665131
26675,53342.32261104786
26676,53344.32261104786
26677,53346.322556968764
26678,53348.322556968764
26679,53350.322502893716
26680,53352.322502893716
26681,53354.322448822735
26682,53356.322448822735
26683,53358.3223947558
26684,53360.3223947558
26685,53362.32234069292
26686,53364.32234069292
26687,53366.32228663409
26688,53368.32228663409
26689,53370.3222325793
26690,53372.3222325793
26691,53374.32217852858
26692,53376.32217852858
26693,53378.3221244819
26694,53380.3221244819
26695,53382.32207043927
26696,53384.32207043927
26697,53386.322016400685
26698,53388.322016400685
26699,53390.32196236616
26700,53392.32196236616
26701,53394.32190833567
26702,53396.32190833567
26703,53398.32185430922
26704,53400.32185430922
26705,53402.32180028683
26706,53404.32180028683
26707,53406.321746268484
26708,53408.321746268484
26709,53410.321692254176
26710,53412.321692254176
26711,53414.32163824392
26712,53416.32163824392
26713,53418.3215842377
26714,53420.3215842377
26715,53422.32153023553
26716,53424.32153023553
26717,53426.3214762374
26718,53428.3214762374
26719,53430.321422243316
26720,53432.321422243316
26721,53434.321368253266
26722,53436.321368253266
26723,53438.32131426726
26724,53440.32131426726
26725,53442.321260285295
26726,53444.321260285295
26727,53446.321206307366
26728,53448.321206307366
26729,53450.321152333476
26730,53452.321152333476
26731,53454.32109836363
26732,53456.32109836363
26733,53458.32104439782
26734,53460.32104439782
26735,53462.32099043604
26736,53464.32099043604
26737,53466.3209364783
26738,53468.3209364783
26739,53470.3208825246
26740,53472.3208825246
26741,53474.32082857493
26742,53476.32082857493
26743,53478.3207746293
26744,53480.3207746293
26745,53482.3207206877
26746,53484.3207206877
26747,53486.320666750136
26748,53488.320666750136
26749,53490.320612816606
26750,53492.320612816606
26751,53494.3205588871
26752,53496.3205588871
26753,53498.32050496163
26754,53500.32050496163
26755,53502.32045104019
26756,53504.32045104019
26757,53506.320397122785
26758,53508.320397122785
26759,53510.3203432094
26760,53512.3203432094
26761,53514.320289300056
26762,53516.320289300056
26763,53518.32023539474
26764,53520.32023539474
26765,53522.320181493444
26766,53524.320181493444
26767,53526.32012759618
26768,53528.32012759618
26769,53530.32007370294
26770,53532.32007370294
26771,53534.320019813735
26772,53536.320019813735
26773,53538.319965928546
26774,53540.319965928546
26775,53542.31991204738
26776,53544.31991204738
26777,53546.319858170245
26778,53548.319858170245
26779,53550.319804297134
26780,53552.319804297134
26781,53554.31975042804
26782,53556.31975042804
26783,53558.319696562976
26784,53560.319696562976
26785,53562.31964270193
26786,53564.31964270193
26787,53566.319588844905
26788,53568.319588844905
26789,53570.3195349919
26790,53572.3195349919
26791,53574.31948114291
26792,53576.31948114291
26793,53578.31942729795
26794,53580.31942729795
26795,53582.31937345701
26796,53584.31937345701
26797,53586.31931962008
26798,53588.31931962008
26799,53590.31926578717
26800,53592.31926578717
26801,53594.31921195828
26802,53596.31921195828
26803,53598.3191581334
26804,53600.3191581334
26805,53602.31910431254
26806,53604.31910431254
26807,53606.3190504957
26808,53608.3190504957
26809,53610.31899668287
26810,53612.31899668287
26811,53614.31894287406
26812,53616.31894287406
26813,53618.318889069255
26814,53620.318889069255
26815,53622.31883526847
26816,53624.31883526847
26817,53626.318781471695
26818,53628.318781471695
26819,53630.318727678925
26820,53632.318727678925
26821,53634.31867389017
26822,53636.31867389017
26823,53638.318620105434
26824,53640.318620105434
26825,53642.3185663247
26826,53644.3185663247
26827,53646.31851254798
26828,53648.31851254798
26829,53650.31845877526
26830,53652.31845877526
26831,53654.318405006554
26832,53656.318405006554
26833,53658.31835124186
26834,53660.31835124186
26835,53662.318297481164
26836,53664.318297481164
26837,53666.31824372448
26838,53668.31824372448
26839,53670.318189971804
26840,53672.318189971804
26841,53674.318136223126
26842,53676.318136223126
26843,53678.31808247846
26844,53680.31808247846
26845,53682.31802873779
26846,53684.31802873779
26847,53686.31797500113
26848,53688.31797500113
26849,53690.31792126847
26850,53692.31792126847
26851,53694.31786753981
26852,53696.31786753981
26853,53698.317813815156
26854,53700.317813815156
26855,53702.317760094506
26856,53704.317760094506
26857,53706.31770637784
26858,53708.31770637784
26859,53710.317652665195
26860,53712.317652665195
26861,53714.317598956535
26862,53716.317598956535
26863,53718.31754525188
26864,53720.31754525188
26865,53722.31749155122
26866,53724.31749155122
26867,53726.31743785457
26868,53728.31743785457
26869,53730.3173841619
26870,53732.3173841619
26871,53734.31733047323
26872,53736.31733047323
26873,53738.317276788555
26874,53740.317276788555
26875,53742.31722310788
26876,53744.31722310788
26877,53746.3171694312
26878,53748.3171694312
26879,53750.31711575851
26880,53752.31711575851
26881,53754.317062089816
26882,53756.317062089816
26883,53758.31700842511
26884,53760.31700842511
26885,53762.3169547644
26886,53764.3169547644
26887,53766.31690110768
26888,53768.31690110768
26889,53770.316847454946
26890,53772.316847454946
26891,53774.31679380621
26892,53776.31679380621
26893,53778.31674016146
26894,53780.31674016146
26895,53782.3166865207
26896,53784.3166865207
26897,53786.316632883936
26898,53788.316632883936
26899,53790.31657925115
26900,53792.31657925115
26901,53794.31652562236
26902,53796.31652562236
26903,53798.31647199755
26904,53800.31647199755
26905,53802.31641837672
26906,53804.31641837672
26907,53806.316364759885
26908,53808.316364759885
26909,53810.316311147035
26910,53812.316311147035
26911,53814.31625753817
26912,53816.31625753817
26913,53818.31620393328
26914,53820.31620393328
26915,53822.31615033238
26916,53824.31615033238
26917,53826.31609673546
26918,53828.31609673546
26919,53830.316043142535
26920,53832.316043142535
26921,53834.31598955358
26922,53836.31598955358
26923,53838.3159359686
26924,53840.3159359686
26925,53842.31588238761
26926,53844.31588238761
26927,53846.31582881059
26928,53848.31582881059
26929,53850.315775237555
26930,53852.315775237555
26931,53854.31572166851
26932,53856.31572166851
26933,53858.31566810342
26934,53860.31566810342
26935,53862.31561454233
26936,53864.31561454233
26937,53866.3155609852
26938,53868.3155609852
26939,53870.31550743205
26940,53872.31550743205
26941,53874.31545388288
26942,53876.31545388288
26943,53878.315400337684
26944,53880.315400337684
26945,53882.31534679646
26946,53884.31534679646
26947,53886.315293259206
26948,53888.315293259206
26949,53890.315239725925
26950,53892.315239725925
26951,53894.315186196625
26952,53896.315186196625
26953,53898.3151326713
26954,53900.3151326713
26955,53902.315079149936
26956,53904.315079149936
26957,53906.315025632546
26958,53908.315025632546
26959,53910.31497211912
26960,53912.31497211912
26961,53914.31491860967
26962,53916.31491860967
26963,53918.31486510419
26964,53920.31486510419
26965,53922.31481160268
26966,53924.31481160268
26967,53926.31475810513
26968,53928.31475810513
26969,53930.314704611555
26970,53932.314704611555
26971,53934.314651121946
26972,53936.314651121946
26973,53938.3145976363
26974,53940.3145976363
26975,53942.31454415462
26976,53944.31454415462
26977,53946.3144906769
26978,53948.3144906769
26979,53950.31443720315
26980,53952.31443720315
26981,53954.31438373337
26982,53956.31438373337
26983,53958.314330267545
26984,53960.314330267545
26985,53962.314276805686
26986,53964.314276805686
26987,53966.314223347785
26988,53968.314223347785
26989,53970.31416989385
26990,53972.31416989385
26991,53974.31411644387
26992,53976.31411644387
26993,53978.31406299786
26994,53980.31406299786
26995,53982.314009555805
26996,53984.314009555805
26997,53986.3139561177
26998,53988.3139561177
26999,53990.31390268356
27000,53992.31390268356
27001,53994.31384925338
27002,53996.31384925338
27003,53998.313795827155
27004,54000.313795827155
27005,54002.31374240489
27006,54004.31374240489
27007,54006.31368898658
27008,54008.31368898658
27009,54010.31363557222
27010,54012.31363557222
27011,54014.31358216182
27012,54016.31358216182
27013,54018.313528755374
27014,54020.313528755374
27015,54022.31347535289
27016,54024.31347535289
27017,54026.31342195434
27018,54028.31342195434
27019,54030.31336855976
27020,54032.31336855976
27021,54034.31331516912
27022,54036.31331516912
27023,54038.31326178244
27024,54040.31326178244
27025,54042.313208399704
27026,54044.313208399704
27027,54046.31315502092
27028,54048.31315502092
27029,54050.31310164609
27030,54052.31310164609
27031,54054.31304827521
27032,54056.31304827521
27033,54058.31299490827
27034,54060.31299490827
27035,54062.312941545286
27036,54064.312941545286
27037,54066.31288818625
27038,54068.31288818625
27039,54070.31283483115
27040,54072.31283483115
27041,54074.31278148001
27042,54076.31278148001
27043,54078.312728132805
27044,54080.312728132805
27045,54082.312674789544
27046,54084.312674789544
27047,54086.31262145024
27048,54088.31262145024
27049,54090.31256811487
27050,54092.31256811487
27051,54094.31251478344
27052,54096.31251478344
27053,54098.312461455964
27054,54100.312461455964
27055,54102.31240813242
27056,54104.31240813242
27057,54106.31235481282
27058,54108.31235481282
27059,54110.312301497164
27060,54112.312301497164
27061,54114.31224818545
27062,54116.31224818545
27063,54118.31219487767
27064,54120.31219487767
27065,54122.31214157383
27066,54124.31214157383
27067,54126.31208827393
27068,54128.31208827393
27069,54130.312034977964
27070,54132.312034977964
27071,54134.31198168594
27072,54136.31198168594
27073,54138.31192839786
27074,54140.31192839786
27075,54142.31187511371
27076,54144.31187511371
27077,54146.311821833486
27078,54148.311821833486
27079,54150.31176855721
27080,54152.31176855721
27081,54154.31171528486
27082,54156.31171528486
27083,54158.31166201645
27084,54160.31166201645
27085,54162.311608751974
27086,54164.311608751974
27087,54166.311555491426
27088,54168.311555491426
27089,54170.31150223481
27090,54172.31150223481
27091,54174.31144898213
27092,54176.31144898213
27093,54178.31139573338
27094,54180.31139573338
27095,54182.31134248855
27096,54184.31134248855
27097,54186.311289247664
27098,54188.311289247664
27099,54190.311236010704
27100,54192.311236010704
27101,54194.311182777674
27102,54196.311182777674
27103,54198.31112954857
27104,54200.31112954857
27105,54202.311076323385
27106,54204.311076323385
27107,54206.31102310214
27108,54208.31102310214
27109,54210.31096988481
27110,54212.31096988481
27111,54214.31091667141
27112,54216.31091667141
27113,54218.31086346194
27114,54220.31086346194
27115,54222.3108102564
27116,54224.3108102564
27117,54226.31075705477
27118,54228.31075705477
27119,54230.310703857074
27120,54232.310703857074
27121,54234.31065066329
27122,54236.31065066329
27123,54238.310597473435
27124,54240.310597473435
27125,54242.31054428751
27126,54244.31054428751
27127,54246.3104911055
27128,54248.3104911055
27129,54250.3104379274
27130,54252.3104379274
27131,54254.31038475323
27132,54256.31038475323
27133,54258.31033158298
27134,54260.31033158298
27135,54262.31027841664
