Quaternary String Length,RLL log2 of possible strands count
2540,5035.227634447402
2541,5037.209988500043
2542,5039.192342552685
2543,5041.174696605326
2544,5043.157050657967
2545,5045.139404710609
2546,5047.12175876325
2547,5049.104112815892
2548,5051.0864668685335
2549,5053.068820921175
2550,5055.051174973816
2551,5057.0335290264575
2552,5059.015883079099
2553,5060.99823713174
2554,5062.980591184381
2555,5064.962945237023
2556,5066.945299289665
2557,5068.927653342306
2558,5070.910007394948
2559,5072.892361447589
2560,5074.87471550023
2561,5076.8570695528715
2562,5078.839423605513
2563,5080.821777658154
2564,5082.804131710795
2565,5084.786485763438
2566,5086.768839816079
2567,5088.75119386872
2568,5090.733547921362
2569,5092.715901974003
2570,5094.698256026644
2571,5096.6806100792855
2572,5098.662964131927
2573,5100.645318184568
2574,5102.62767223721
2575,5104.610026289852
2576,5106.592380342493
2577,5108.574734395134
2578,5110.557088447776
2579,5112.539442500417
2580,5114.521796553058
2581,5116.5041506057
2582,5118.486504658341
2583,5120.468858710982
2584,5122.451212763624
2585,5124.433566816266
2586,5126.415920868907
2587,5128.398274921548
2588,5130.38062897419
2589,5132.362983026831
2590,5134.345337079472
2591,5136.327691132114
2592,5138.310045184755
2593,5140.292399237397
2594,5142.2747532900385
2595,5144.25710734268
2596,5146.239461395321
2597,5148.221815447962
2598,5150.204169500604
2599,5152.186523553245
2600,5154.168877605886
2601,5156.151231658528
2602,5158.13358571117
2603,5160.115939763811
2604,5162.0982938164525
2605,5164.080647869094
2606,5166.063001921735
2607,5168.045355974376
2608,5170.027710027018
2609,5172.010064079659
2610,5173.9924181323
2611,5175.974772184943
2612,5177.957126237584
2613,5179.939480290225
2614,5181.9218343428665
2615,5183.904188395508
2616,5185.886542448149
2617,5187.8688965007905
2618,5189.851250553432
2619,5191.833604606073
2620,5193.815958658714
2621,5195.798312711357
2622,5197.780666763998
2623,5199.763020816639
2624,5201.745374869281
2625,5203.727728921922
2626,5205.710082974563
2627,5207.6924370272045
2628,5209.674791079846
2629,5211.657145132487
2630,5213.639499185129
2631,5215.621853237771
2632,5217.604207290412
2633,5219.586561343053
2634,5221.568915395695
2635,5223.551269448336
2636,5225.533623500977
2637,5227.5159775536185
2638,5229.49833160626
2639,5231.480685658902
2640,5233.463039711543
2641,5235.445393764185
2642,5237.427747816826
2643,5239.410101869467
2644,5241.392455922109
2645,5243.37480997475
2646,5245.357164027391
2647,5247.339518080033
2648,5249.321872132675
2649,5251.304226185316
2650,5253.286580237957
2651,5255.268934290599
2652,5257.25128834324
2653,5259.233642395881
2654,5261.215996448523
2655,5263.198350501164
2656,5265.180704553805
2657,5267.163058606447
2658,5269.145412659089
2659,5271.12776671173
2660,5273.1101207643715
2661,5275.092474817013
2662,5277.074828869654
2663,5279.057182922295
2664,5281.039536974937
2665,5283.021891027578
2666,5285.004245080219
2667,5286.986599132862
2668,5288.968953185503
2669,5290.951307238144
2670,5292.9336612907855
2671,5294.916015343427
2672,5296.898369396068
2673,5298.880723448709
2674,5300.863077501351
2675,5302.845431553992
2676,5304.827785606634
2677,5306.810139659276
2678,5308.792493711917
2679,5310.774847764558
2680,5312.7572018171995
2681,5314.739555869841
2682,5316.721909922482
2683,5318.7042639751235
2684,5320.686618027765
2685,5322.668972080407
2686,5324.651326133048
2687,5326.63368018569
2688,5328.616034238331
2689,5330.598388290972
2690,5332.580742343614
2691,5334.563096396255
2692,5336.545450448896
2693,5338.5278045015375
2694,5340.510158554179
2695,5342.492512606821
2696,5344.474866659462
2697,5346.457220712104
2698,5348.439574764745
2699,5350.421928817386
2700,5352.404282870028
2701,5354.386636922669
2702,5356.36899097531
2703,5358.3513450279515
2704,5360.333699080594
2705,5362.316053133235
2706,5364.298407185876
2707,5366.280761238518
2708,5368.263115291159
2709,5370.2454693438
2710,5372.227823396442
2711,5374.210177449083
2712,5376.192531501724
2713,5378.1748855543665
2714,5380.157239607008
2715,5382.139593659649
2716,5384.12194771229
2717,5386.104301764932
2718,5388.086655817573
2719,5390.069009870214
2720,5392.051363922856
2721,5394.033717975497
2722,5396.016072028139
2723,5397.9984260807805
2724,5399.980780133422
2725,5401.963134186063
2726,5403.9454882387045
2727,5405.927842291346
2728,5407.910196343987
2729,5409.892550396628
2730,5411.87490444927
2731,5413.857258501911
2732,5415.839612554553
2733,5417.821966607195
2734,5419.804320659836
2735,5421.786674712477
2736,5423.7690287651185
2737,5425.75138281776
2738,5427.733736870401
2739,5429.716090923042
2740,5431.698444975684
2741,5433.680799028326
2742,5435.663153080967
2743,5437.645507133609
2744,5439.62786118625
2745,5441.610215238891
2746,5443.5925692915325
2747,5445.574923344174
2748,5447.557277396815
2749,5449.5396314494565
2750,5451.521985502099
2751,5453.50433955474
2752,5455.486693607381
2753,5457.469047660023
2754,5459.451401712664
2755,5461.433755765305
2756,5463.416109817947
2757,5465.398463870588
2758,5467.380817923229
2759,5469.363171975871
2760,5471.345526028513
2761,5473.327880081154
2762,5475.310234133795
2763,5477.292588186437
2764,5479.274942239078
2765,5481.257296291719
2766,5483.239650344361
2767,5485.222004397002
2768,5487.204358449643
2769,5489.186712502285
2770,5491.169066554927
2771,5493.151420607568
2772,5495.133774660209
2773,5497.116128712851
2774,5499.098482765492
2775,5501.080836818133
2776,5503.063190870775
2777,5505.045544923416
2778,5507.027898976058
2779,5509.0102530286995
2780,5510.992607081341
2781,5512.974961133982
2782,5514.957315186623
2783,5516.939669239265
2784,5518.922023291906
2785,5520.904377344547
2786,5522.886731397189
2787,5524.869085449831
2788,5526.851439502472
2789,5528.8337935551135
2790,5530.816147607755
2791,5532.798501660396
2792,5534.780855713037
2793,5536.763209765679
2794,5538.74556381832
2795,5540.727917870961
2796,5542.710271923603
2797,5544.692625976245
2798,5546.674980028886
2799,5548.657334081528
2800,5550.639688134169
2801,5552.62204218681
2802,5554.6043962394515
2803,5556.586750292093
2804,5558.569104344734
2805,5560.551458397375
2806,5562.533812450018
2807,5564.516166502659
2808,5566.4985205553
2809,5568.480874607942
2810,5570.463228660583
2811,5572.445582713224
2812,5574.4279367658655
2813,5576.410290818507
2814,5578.392644871148
2815,5580.37499892379
2816,5582.357352976432
2817,5584.339707029073
2818,5586.322061081714
2819,5588.304415134356
2820,5590.286769186997
2821,5592.269123239638
2822,5594.25147729228
2823,5596.233831344921
2824,5598.216185397563
2825,5600.198539450204
2826,5602.180893502846
2827,5604.163247555487
2828,5606.145601608128
2829,5608.12795566077
2830,5610.110309713411
2831,5612.092663766052
2832,5614.075017818694
2833,5616.057371871335
2834,5618.039725923977
2835,5620.022079976618
2836,5622.00443402926
2837,5623.986788081901
2838,5625.969142134542
2839,5627.951496187184
2840,5629.933850239825
2841,5631.916204292466
2842,5633.898558345108
2843,5635.88091239775
2844,5637.863266450391
2845,5639.8456205030325
2846,5641.827974555674
2847,5643.810328608315
2848,5645.792682660956
2849,5647.775036713598
2850,5649.757390766239
2851,5651.73974481888
2852,5653.722098871523
2853,5655.704452924164
2854,5657.686806976805
2855,5659.6691610294465
2856,5661.651515082088
2857,5663.633869134729
2858,5665.61622318737
2859,5667.598577240012
2860,5669.580931292653
2861,5671.563285345295
2862,5673.545639397937
2863,5675.527993450578
2864,5677.510347503219
2865,5679.492701555861
2866,5681.475055608502
2867,5683.457409661143
2868,5685.4397637137845
2869,5687.422117766426
2870,5689.404471819067
2871,5691.386825871709
2872,5693.369179924351
2873,5695.351533976992
2874,5697.333888029633
2875,5699.316242082275
2876,5701.298596134916
2877,5703.280950187557
2878,5705.2633042401985
2879,5707.24565829284
2880,5709.228012345482
2881,5711.210366398123
2882,5713.192720450765
2883,5715.175074503406
2884,5717.157428556047
2885,5719.139782608689
2886,5721.12213666133
2887,5723.104490713971
2888,5725.086844766613
2889,5727.069198819255
2890,5729.051552871896
2891,5731.033906924537
2892,5733.016260977179
2893,5734.99861502982
2894,5736.980969082461
2895,5738.963323135103
2896,5740.945677187744
2897,5742.928031240385
2898,5744.9103852930275
2899,5746.892739345669
2900,5748.87509339831
2901,5750.857447450951
2902,5752.839801503593
2903,5754.822155556234
2904,5756.804509608875
2905,5758.786863661517
2906,5760.769217714158
2907,5762.751571766799
2908,5764.7339258194415
2909,5766.716279872083
2910,5768.698633924724
2911,5770.6809879773655
2912,5772.663342030007
2913,5774.645696082648
2914,5776.628050135289
2915,5778.610404187931
2916,5780.592758240572
2917,5782.575112293214
2918,5784.557466345856
2919,5786.539820398497
2920,5788.522174451138
2921,5790.5045285037795
2922,5792.486882556421
2923,5794.469236609062
2924,5796.451590661703
2925,5798.433944714345
2926,5800.416298766987
2927,5802.398652819628
2928,5804.38100687227
2929,5806.363360924911
2930,5808.345714977552
2931,5810.328069030194
2932,5812.310423082835
2933,5814.292777135476
2934,5816.2751311881175
2935,5818.25748524076
2936,5820.239839293401
2937,5822.222193346042
2938,5824.204547398684
2939,5826.186901451325
2940,5828.169255503966
2941,5830.151609556608
2942,5832.133963609249
2943,5834.11631766189
2944,5836.0986717145315
2945,5838.081025767174
2946,5840.063379819815
2947,5842.045733872456
2948,5844.028087925098
2949,5846.010441977739
2950,5847.99279603038
2951,5849.975150083022
2952,5851.957504135663
2953,5853.939858188304
2954,5855.9222122409465
2955,5857.904566293588
2956,5859.886920346229
2957,5861.86927439887
2958,5863.851628451512
2959,5865.833982504153
2960,5867.816336556794
2961,5869.798690609436
2962,5871.781044662077
2963,5873.763398714719
2964,5875.7457527673605
2965,5877.728106820002
2966,5879.710460872643
2967,5881.692814925284
2968,5883.675168977926
2969,5885.657523030567
2970,5887.639877083208
2971,5889.62223113585
2972,5891.604585188492
2973,5893.586939241133
2974,5895.5692932937745
2975,5897.551647346416
2976,5899.534001399057
2977,5901.5163554516985
2978,5903.49870950434
2979,5905.481063556981
2980,5907.463417609622
2981,5909.445771662264
2982,5911.428125714906
2983,5913.410479767547
2984,5915.392833820189
2985,5917.37518787283
2986,5919.357541925471
2987,5921.3398959781125
2988,5923.322250030754
2989,5925.304604083395
2990,5927.286958136036
2991,5929.269312188679
2992,5931.25166624132
2993,5933.234020293961
2994,5935.216374346603
2995,5937.198728399244
2996,5939.181082451885
2997,5941.1634365045265
2998,5943.145790557168
2999,5945.128144609809
3000,5947.110498662451
3001,5949.092852715093
3002,5951.075206767734
3003,5953.057560820375
3004,5955.039914873017
3005,5957.022268925658
3006,5959.004622978299
3007,5960.986977030941
3008,5962.969331083582
3009,5964.951685136224
3010,5966.934039188865
3011,5968.916393241507
3012,5970.898747294148
3013,5972.881101346789
3014,5974.863455399431
3015,5976.845809452072
3016,5978.828163504713
3017,5980.810517557355
3018,5982.792871609996
3019,5984.775225662638
3020,5986.7575797152795
3021,5988.739933767921
3022,5990.722287820562
3023,5992.704641873203
3024,5994.686995925845
3025,5996.669349978486
3026,5998.651704031127
3027,6000.634058083769
3028,6002.616412136411
3029,6004.598766189052
3030,6006.5811202416935
3031,6008.563474294335
3032,6010.545828346976
3033,6012.528182399617
3034,6014.510536452259
3035,6016.4928905049
3036,6018.475244557541
3037,6020.457598610184
3038,6022.439952662825
3039,6024.422306715466
3040,6026.4046607681075
3041,6028.387014820749
3042,6030.36936887339
3043,6032.3517229260315
3044,6034.334076978673
3045,6036.316431031314
3046,6038.298785083955
3047,6040.281139136598
3048,6042.263493189239
3049,6044.24584724188
3050,6046.228201294522
3051,6048.210555347163
3052,6050.192909399804
3053,6052.1752634524455
3054,6054.157617505087
3055,6056.139971557728
3056,6058.12232561037
3057,6060.104679663012
3058,6062.087033715653
3059,6064.069387768294
3060,6066.051741820936
3061,6068.034095873577
3062,6070.016449926218
3063,6071.9988039788595
3064,6073.981158031501
3065,6075.963512084143
3066,6077.945866136784
3067,6079.928220189426
3068,6081.910574242067
3069,6083.892928294708
3070,6085.87528234735
3071,6087.857636399991
3072,6089.839990452632
3073,6091.822344505274
3074,6093.804698557916
3075,6095.787052610557
3076,6097.769406663198
3077,6099.75176071584
3078,6101.734114768481
3079,6103.716468821122
3080,6105.698822873764
3081,6107.681176926405
3082,6109.663530979046
3083,6111.645885031688
3084,6113.62823908433
3085,6115.610593136971
3086,6117.5929471896125
3087,6119.575301242254
3088,6121.557655294895
3089,6123.540009347536
3090,6125.522363400178
3091,6127.504717452819
3092,6129.48707150546
3093,6131.469425558103
3094,6133.451779610744
3095,6135.434133663385
3096,6137.4164877160265
3097,6139.398841768668
3098,6141.381195821309
3099,6143.36354987395
3100,6145.345903926592
3101,6147.328257979233
3102,6149.310612031875
3103,6151.292966084517
3104,6153.275320137158
3105,6155.257674189799
3106,6157.2400282424405
3107,6159.222382295082
3108,6161.204736347723
3109,6163.1870904003645
3110,6165.169444453006
3111,6167.151798505648
3112,6169.134152558289
3113,6171.116506610931
3114,6173.098860663572
3115,6175.081214716213
3116,6177.063568768855
3117,6179.045922821496
3118,6181.028276874137
3119,6183.0106309267785
3120,6184.99298497942
3121,6186.975339032062
3122,6188.957693084703
3123,6190.940047137345
3124,6192.922401189986
3125,6194.904755242627
3126,6196.887109295269
3127,6198.86946334791
3128,6200.851817400551
3129,6202.8341714531925
3130,6204.816525505835
3131,6206.798879558476
3132,6208.781233611117
3133,6210.763587663759
3134,6212.7459417164
3135,6214.728295769041
3136,6216.710649821683
3137,6218.693003874324
3138,6220.675357926965
3139,6222.6577119796075
3140,6224.640066032249
3141,6226.62242008489
3142,6228.604774137531
3143,6230.587128190173
3144,6232.569482242814
3145,6234.551836295455
3146,6236.534190348097
3147,6238.516544400738
3148,6240.49889845338
3149,6242.4812525060215
3150,6244.463606558663
3151,6246.445960611304
3152,6248.4283146639455
3153,6250.410668716587
3154,6252.393022769228
3155,6254.375376821869
3156,6256.357730874511
3157,6258.340084927152
3158,6260.322438979794
3159,6262.304793032436
3160,6264.287147085077
3161,6266.269501137718
3162,6268.2518551903595
3163,6270.234209243001
3164,6272.216563295642
3165,6274.198917348283
3166,6276.181271400925
3167,6278.163625453567
3168,6280.145979506208
3169,6282.12833355885
3170,6284.110687611491
3171,6286.093041664132
3172,6288.0753957167735
3173,6290.057749769415
3174,6292.040103822056
3175,6294.0224578746975
3176,6296.00481192734
3177,6297.987165979981
3178,6299.969520032622
3179,6301.951874085264
3180,6303.934228137905
3181,6305.916582190546
3182,6307.898936243188
3183,6309.881290295829
3184,6311.86364434847
3185,6313.845998401112
3186,6315.828352453754
3187,6317.810706506395
3188,6319.793060559036
3189,6321.775414611678
3190,6323.757768664319
3191,6325.74012271696
3192,6327.722476769602
3193,6329.704830822243
3194,6331.687184874884
3195,6333.669538927526
3196,6335.651892980168
3197,6337.634247032809
3198,6339.61660108545
3199,6341.598955138092
3200,6343.581309190733
3201,6345.563663243374
3202,6347.546017296016
3203,6349.528371348657
3204,6351.510725401299
3205,6353.4930794539405
3206,6355.475433506582
3207,6357.457787559223
3208,6359.440141611864
3209,6361.422495664506
3210,6363.404849717147
3211,6365.387203769788
3212,6367.36955782243
3213,6369.351911875072
3214,6371.334265927713
3215,6373.3166199803545
3216,6375.298974032996
3217,6377.281328085637
3218,6379.263682138278
3219,6381.24603619092
3220,6383.228390243561
3221,6385.210744296202
3222,6387.193098348845
3223,6389.175452401486
3224,6391.157806454127
3225,6393.140160506769
3226,6395.12251455941
3227,6397.104868612051
3228,6399.0872226646925
3229,6401.069576717334
3230,6403.051930769975
3231,6405.034284822616
3232,6407.016638875259
3233,6408.9989929279
3234,6410.981346980541
3235,6412.963701033183
3236,6414.946055085824
3237,6416.928409138465
3238,6418.9107631911065
3239,6420.893117243748
3240,6422.875471296389
3241,6424.857825349031
3242,6426.840179401673
3243,6428.822533454314
3244,6430.804887506955
3245,6432.787241559597
3246,6434.769595612238
3247,6436.751949664879
3248,6438.734303717521
3249,6440.716657770162
3250,6442.699011822804
3251,6444.681365875445
3252,6446.663719928087
3253,6448.646073980728
3254,6450.628428033369
3255,6452.610782086011
3256,6454.593136138652
3257,6456.575490191293
3258,6458.557844243935
3259,6460.540198296577
3260,6462.522552349218
3261,6464.504906401859
3262,6466.487260454501
3263,6468.469614507142
3264,6470.451968559783
3265,6472.434322612425
3266,6474.416676665066
3267,6476.399030717707
3268,6478.381384770349
3269,6480.363738822991
3270,6482.346092875632
3271,6484.3284469282735
3272,6486.310800980915
3273,6488.293155033556
3274,6490.275509086197
3275,6492.257863138839
3276,6494.24021719148
3277,6496.222571244121
3278,6498.204925296764
3279,6500.187279349405
3280,6502.169633402046
3281,6504.1519874546875
3282,6506.134341507329
3283,6508.11669555997
3284,6510.099049612611
3285,6512.081403665253
3286,6514.063757717894
3287,6516.046111770536
3288,6518.028465823178
3289,6520.010819875819
3290,6521.99317392846
3291,6523.975527981102
3292,6525.957882033743
3293,6527.940236086384
3294,6529.9225901390255
3295,6531.904944191667
3296,6533.887298244309
3297,6535.86965229695
3298,6537.852006349592
3299,6539.834360402233
3300,6541.816714454874
3301,6543.799068507516
3302,6545.781422560157
3303,6547.763776612798
3304,6549.7461306654395
3305,6551.728484718081
3306,6553.710838770723
3307,6555.693192823364
3308,6557.675546876006
3309,6559.657900928647
3310,6561.640254981288
3311,6563.62260903393
3312,6565.604963086571
3313,6567.587317139212
3314,6569.569671191854
3315,6571.552025244496
3316,6573.534379297137
3317,6575.516733349778
3318,6577.49908740242
3319,6579.481441455061
3320,6581.463795507702
3321,6583.446149560344
3322,6585.428503612985
3323,6587.410857665626
3324,6589.3932117182685
3325,6591.37556577091
3326,6593.357919823551
3327,6595.340273876192
3328,6597.322627928834
3329,6599.304981981475
3330,6601.287336034116
3331,6603.269690086758
3332,6605.252044139399
3333,6607.23439819204
3334,6609.2167522446825
3335,6611.199106297324
3336,6613.181460349965
3337,6615.1638144026065
3338,6617.146168455248
3339,6619.128522507889
3340,6621.11087656053
3341,6623.093230613172
3342,6625.075584665813
3343,6627.057938718455
3344,6629.040292771097
3345,6631.022646823738
3346,6633.005000876379
3347,6634.9873549290205
3348,6636.969708981662
3349,6638.952063034303
3350,6640.934417086944
3351,6642.916771139586
3352,6644.899125192228
3353,6646.881479244869
3354,6648.863833297511
3355,6650.846187350152
3356,6652.828541402793
3357,6654.810895455435
3358,6656.793249508076
3359,6658.775603560717
3360,6660.7579576133585
3361,6662.740311666001
3362,6664.722665718642
3363,6666.705019771283
3364,6668.687373823925
3365,6670.669727876566
3366,6672.652081929207
3367,6674.634435981849
3368,6676.61679003449
3369,6678.599144087131
3370,6680.5814981397725
3371,6682.563852192415
3372,6684.546206245056
3373,6686.528560297697
3374,6688.510914350339
3375,6690.49326840298
3376,6692.475622455621
3377,6694.457976508263
3378,6696.440330560904
3379,6698.422684613545
3380,6700.4050386661875
3381,6702.387392718829
3382,6704.36974677147
3383,6706.352100824111
3384,6708.334454876753
3385,6710.316808929394
3386,6712.299162982035
3387,6714.281517034677
3388,6716.263871087318
3389,6718.24622513996
3390,6720.2285791926015
3391,6722.210933245243
3392,6724.193287297884
3393,6726.175641350525
3394,6728.157995403167
3395,6730.140349455808
3396,6732.122703508449
3397,6734.105057561091
3398,6736.087411613733
3399,6738.069765666374
3400,6740.0521197190155
3401,6742.034473771657
3402,6744.016827824298
3403,6745.9991818769395
3404,6747.981535929581
3405,6749.963889982222
3406,6751.946244034863
3407,6753.928598087505
3408,6755.910952140147
3409,6757.893306192788
3410,6759.87566024543
3411,6761.858014298071
3412,6763.840368350712
3413,6765.8227224033535
3414,6767.805076455995
3415,6769.787430508636
3416,6771.769784561277
3417,6773.75213861392
3418,6775.734492666561
3419,6777.716846719202
3420,6779.699200771844
3421,6781.681554824485
3422,6783.663908877126
3423,6785.6462629297675
3424,6787.628616982409
3425,6789.61097103505
3426,6791.593325087692
3427,6793.575679140334
3428,6795.558033192975
3429,6797.540387245616
3430,6799.522741298258
3431,6801.505095350899
3432,6803.48744940354
3433,6805.469803456182
3434,6807.452157508823
3435,6809.434511561465
3436,6811.416865614106
3437,6813.399219666748
3438,6815.381573719389
3439,6817.36392777203
3440,6819.346281824672
3441,6821.328635877313
3442,6823.310989929954
3443,6825.293343982596
3444,6827.275698035237
3445,6829.258052087879
3446,6831.2404061405205
3447,6833.222760193162
3448,6835.205114245803
3449,6837.187468298444
3450,6839.169822351086
3451,6841.152176403727
3452,6843.134530456368
3453,6845.11688450901
3454,6847.099238561652
3455,6849.081592614293
3456,6851.0639466669345
3457,6853.046300719576
3458,6855.028654772217
3459,6857.011008824858
3460,6858.9933628775
3461,6860.975716930141
3462,6862.958070982782
3463,6864.940425035425
3464,6866.922779088066
3465,6868.905133140707
3466,6870.8874871933485
3467,6872.86984124599
3468,6874.852195298631
3469,6876.8345493512725
3470,6878.816903403914
3471,6880.799257456555
3472,6882.781611509197
3473,6884.763965561839
3474,6886.74631961448
3475,6888.728673667121
3476,6890.711027719763
3477,6892.693381772404
3478,6894.675735825045
3479,6896.6580898776865
3480,6898.640443930328
3481,6900.622797982969
3482,6902.605152035611
3483,6904.587506088253
3484,6906.569860140894
3485,6908.552214193535
3486,6910.534568246177
3487,6912.516922298818
3488,6914.499276351459
3489,6916.4816304041005
3490,6918.463984456742
3491,6920.446338509384
3492,6922.428692562025
3493,6924.411046614667
3494,6926.393400667308
3495,6928.375754719949
3496,6930.358108772591
3497,6932.340462825232
3498,6934.322816877873
3499,6936.305170930515
3500,6938.287524983157
3501,6940.269879035798
3502,6942.252233088439
3503,6944.234587141081
3504,6946.216941193722
3505,6948.199295246363
3506,6950.181649299005
3507,6952.164003351646
3508,6954.146357404287
3509,6956.1287114569295
3510,6958.111065509571
3511,6960.093419562212
3512,6962.0757736148535
3513,6964.058127667495
3514,6966.040481720136
3515,6968.022835772777
3516,6970.005189825419
3517,6971.98754387806
3518,6973.969897930701
3519,6975.952251983344
3520,6977.934606035985
3521,6979.916960088626
3522,6981.8993141412675
3523,6983.881668193909
3524,6985.86402224655
3525,6987.846376299191
3526,6989.828730351833
3527,6991.811084404474
3528,6993.793438457116
3529,6995.775792509758
3530,6997.758146562399
3531,6999.74050061504
3532,7001.7228546676815
3533,7003.705208720323
3534,7005.687562772964
3535,7007.6699168256055
3536,7009.652270878247
3537,7011.634624930889
3538,7013.61697898353
3539,7015.599333036172
3540,7017.581687088813
3541,7019.564041141454
3542,7021.546395194096
3543,7023.528749246737
3544,7025.511103299378
3545,7027.4934573520195
3546,7029.475811404662
3547,7031.458165457303
3548,7033.440519509944
3549,7035.422873562586
3550,7037.405227615227
3551,7039.387581667868
3552,7041.36993572051
3553,7043.352289773151
3554,7045.334643825792
3555,7047.3169978784335
3556,7049.299351931076
3557,7051.281705983717
3558,7053.264060036358
3559,7055.246414089
3560,7057.228768141641
3561,7059.211122194282
3562,7061.193476246924
3563,7063.175830299565
3564,7065.158184352206
3565,7067.1405384048485
3566,7069.12289245749
3567,7071.105246510131
3568,7073.087600562772
3569,7075.069954615414
3570,7077.052308668055
3571,7079.034662720696
3572,7081.017016773338
3573,7082.999370825979
3574,7084.981724878621
3575,7086.9640789312625
3576,7088.946432983904
3577,7090.928787036545
3578,7092.9111410891865
3579,7094.893495141828
3580,7096.875849194469
3581,7098.85820324711
3582,7100.840557299752
3583,7102.822911352393
3584,7104.805265405035
3585,7106.787619457677
3586,7108.769973510318
3587,7110.752327562959
3588,7112.7346816156005
3589,7114.717035668242
3590,7116.699389720883
3591,7118.681743773524
3592,7120.664097826166
3593,7122.646451878808
3594,7124.628805931449
3595,7126.611159984091
3596,7128.593514036732
3597,7130.575868089373
3598,7132.5582221420145
3599,7134.540576194656
3600,7136.522930247297
3601,7138.5052842999385
3602,7140.487638352581
3603,7142.469992405222
3604,7144.452346457863
3605,7146.434700510505
3606,7148.417054563146
3607,7150.399408615787
3608,7152.381762668429
3609,7154.36411672107
3610,7156.346470773711
3611,7158.328824826353
3612,7160.311178878995
3613,7162.293532931636
3614,7164.275886984277
3615,7166.258241036919
3616,7168.24059508956
3617,7170.222949142201
3618,7172.205303194843
3619,7174.187657247484
3620,7176.170011300125
3621,7178.152365352767
3622,7180.134719405409
3623,7182.11707345805
3624,7184.099427510691
3625,7186.081781563333
3626,7188.064135615974
3627,7190.046489668615
3628,7192.028843721257
3629,7194.011197773898
3630,7195.99355182654
3631,7197.9759058791815
3632,7199.958259931823
3633,7201.940613984464
3634,7203.922968037105
3635,7205.905322089747
3636,7207.887676142388
3637,7209.870030195029
3638,7211.852384247671
3639,7213.834738300313
3640,7215.817092352954
3641,7217.7994464055955
3642,7219.781800458237
3643,7221.764154510878
3644,7223.7465085635195
3645,7225.728862616161
3646,7227.711216668802
3647,7229.693570721443
3648,7231.675924774086
3649,7233.658278826727
3650,7235.640632879368
3651,7237.62298693201
3652,7239.605340984651
3653,7241.587695037292
3654,7243.5700490899335
3655,7245.552403142575
3656,7247.534757195216
3657,7249.517111247857
3658,7251.4994653005
3659,7253.481819353141
3660,7255.464173405782
3661,7257.446527458424
3662,7259.428881511065
3663,7261.411235563706
3664,7263.3935896163475
3665,7265.375943668989
3666,7267.35829772163
3667,7269.340651774272
3668,7271.323005826914
3669,7273.305359879555
3670,7275.287713932196
3671,7277.270067984838
3672,7279.252422037479
3673,7281.23477609012
3674,7283.217130142762
3675,7285.199484195403
3676,7287.181838248045
3677,7289.164192300686
3678,7291.146546353328
3679,7293.128900405969
3680,7295.11125445861
3681,7297.093608511252
3682,7299.075962563893
3683,7301.058316616534
3684,7303.040670669176
3685,7305.023024721818
3686,7307.005378774459
3687,7308.9877328271
3688,7310.970086879742
3689,7312.952440932383
3690,7314.934794985024
3691,7316.917149037666
3692,7318.899503090307
3693,7320.881857142948
3694,7322.86421119559
3695,7324.846565248232
3696,7326.828919300873
3697,7328.8112733535145
3698,7330.793627406156
3699,7332.775981458797
3700,7334.758335511438
3701,7336.74068956408
3702,7338.723043616721
3703,7340.705397669362
3704,7342.687751722005
3705,7344.670105774646
3706,7346.652459827287
3707,7348.6348138799285
3708,7350.61716793257
3709,7352.599521985211
3710,7354.581876037852
3711,7356.564230090494
3712,7358.546584143135
3713,7360.528938195777
3714,7362.511292248419
3715,7364.49364630106
3716,7366.476000353701
3717,7368.458354406343
3718,7370.440708458984
3719,7372.423062511625
3720,7374.4054165642665
3721,7376.387770616908
3722,7378.37012466955
3723,7380.352478722191
3724,7382.334832774833
3725,7384.317186827474
3726,7386.299540880115
3727,7388.281894932757
3728,7390.264248985398
3729,7392.246603038039
3730,7394.2289570906805
3731,7396.211311143322
3732,7398.193665195964
3733,7400.176019248605
3734,7402.158373301247
3735,7404.140727353888
3736,7406.123081406529
3737,7408.105435459171
3738,7410.087789511812
3739,7412.070143564453
3740,7414.052497617095
3741,7416.034851669737
3742,7418.017205722378
3743,7419.999559775019
3744,7421.981913827661
3745,7423.964267880302
3746,7425.946621932943
3747,7427.928975985585
3748,7429.911330038226
3749,7431.893684090867
3750,7433.8760381435095
3751,7435.858392196151
3752,7437.840746248792
3753,7439.823100301433
3754,7441.805454354075
3755,7443.787808406716
3756,7445.770162459357
3757,7447.752516511999
3758,7449.73487056464
3759,7451.717224617282
3760,7453.6995786699235
3761,7455.681932722565
3762,7457.664286775206
3763,7459.6466408278475
3764,7461.628994880489
3765,7463.61134893313
3766,7465.593702985771
3767,7467.576057038413
3768,7469.558411091054
3769,7471.540765143696
3770,7473.523119196338
3771,7475.505473248979
3772,7477.48782730162
3773,7479.4701813542615
3774,7481.452535406903
3775,7483.434889459544
3776,7485.417243512185
3777,7487.399597564827
3778,7489.381951617469
3779,7491.36430567011
3780,7493.346659722752
3781,7495.329013775393
3782,7497.311367828034
3783,7499.293721880676
3784,7501.276075933317
3785,7503.258429985958
3786,7505.2407840385995
3787,7507.223138091242
3788,7509.205492143883
3789,7511.187846196524
3790,7513.170200249166
3791,7515.152554301807
3792,7517.134908354448
3793,7519.11726240709
3794,7521.099616459731
3795,7523.081970512372
3796,7525.064324565014
3797,7527.046678617656
3798,7529.029032670297
3799,7531.011386722938
